,Ticker,Year,Month,Day,Open,High,Low,Close,Adj Close,Volume,Annual_Stock_Return
197,FE,2017,1,1,30.969999313354492,31.360000610351562,29.510000228881836,30.31999969482422,25.31560516357422,88173400.0,-4.2122892940609
198,FE,2018,1,1,30.719999313354492,34.130001068115234,29.34000015258789,32.900001525878906,28.787755966186523,213092300.0,13.71545645532608
199,FE,2019,1,1,37.38999938964844,39.43000030517578,36.290000915527344,39.20000076293945,35.760520935058594,95029500.0,24.221286914694318
200,FTI,2012,1,1,40.230655670166016,40.9226188659668,37.70089340209961,38.02827453613281,35.55120086669922,63198777.0,
201,FTI,2013,1,1,32.55208206176758,35.4538688659668,31.279762268066406,35.230655670166016,32.935821533203125,57319450.0,-7.356655386417388
202,FTI,2014,1,1,38.64583206176758,38.95089340209961,35.95981979370117,36.78571319580078,34.38957977294922,52367213.0,4.413912184581581
203,FTI,2015,1,1,34.55356979370117,34.813987731933594,25.9300594329834,27.886905670166016,26.07042121887207,100911014.0,-24.190928208494668
204,FTI,2016,1,1,21.488094329833984,21.778274536132812,17.001487731933594,18.712797164916992,17.4938907623291,114793057.0,-32.897552304734226
205,FTI,2017,1,1,26.845237731933594,27.596725463867188,24.434524536132812,25.014881134033203,23.38547134399414,251150054.0,33.67793169459945
206,FTI,2018,1,1,23.23660659790039,26.041667938232422,23.154762268066406,24.15178680419922,22.68939781188965,91177633.0,-2.9765212847987277
207,FTI,2019,1,1,14.188987731933594,17.946428298950195,14.1443452835083,17.083332061767578,16.34370994567871,116309896.0,-27.967634570211843
208,HAL,2012,1,1,33.880001068115234,37.95000076293945,33.63999938964844,36.779998779296875,31.436309814453125,388438000.0,
209,HAL,2013,1,1,35.47999954223633,41.060001373291016,35.06999969482422,40.68000030517578,35.15351486206055,258173700.0,11.824559146883097
210,HAL,2014,1,1,50.470001220703125,51.5,47.599998474121094,49.0099983215332,42.843387603759766,187710100.0,21.875117671372646
211,HAL,2015,1,1,39.16999816894531,42.04999923706055,37.27000045776367,39.9900016784668,35.3682746887207,387267900.0,-17.447530023006575
212,HAL,2016,1,1,33.86000061035156,34.72999954223633,27.639999389648438,31.790000915527344,28.608776092529297,278957000.0,-19.11175666803753
213,HAL,2017,1,1,54.959999084472656,58.779998779296875,53.91999816894531,56.56999969482422,51.79402542114258,181312500.0,81.04243695579736
214,HAL,2018,1,1,48.91999816894531,57.86000061035156,48.720001220703125,53.70000076293945,49.96708679199219,207405400.0,-3.5273153887834807
215,HAL,2019,1,1,26.110000610351562,32.369998931884766,26.010000228881836,31.360000610351562,29.70777130126953,225289800.0,-40.54532051280094
216,HES,2012,1,1,58.720001220703125,62.060001373291016,54.099998474121094,56.29999923706055,48.559391021728516,106728100.0,
217,HES,2013,1,1,54.130001068115234,70.7699966430664,53.060001373291016,67.16000366210938,58.37173843383789,119165600.0,20.206899645258545
218,HES,2014,1,1,82.94999694824219,83.0,74.87999725341797,75.48999786376953,66.22561645507812,56423700.0,13.454932527223429
219,HES,2015,1,1,73.19000244140625,74.81999969482422,63.810001373291016,67.48999786376953,59.92441940307617,70334800.0,-9.514742767666274
220,HES,2016,1,1,48.400001525878906,49.849998474121094,32.40999984741211,42.5,38.37637710571289,137119700.0,-35.95870016265378
221,HES,2017,1,1,63.380001068115234,64.4000015258789,53.0,54.18000030517578,49.84456253051758,98044200.0,29.8834498973523
222,HES,2018,1,1,47.970001220703125,55.47999954223633,47.02000045776367,50.5099983215332,47.52465057373047,91394500.0,-4.654292943922888
223,HES,2019,1,1,39.290000915527344,55.380001068115234,39.08000183105469,54.0,51.724891662597656,114788500.0,8.838026241457309
224,HFC,2012,1,1,24.010000228881836,30.149999618530273,23.959999084472656,29.34000015258789,18.803428649902344,65245200.0,
225,HFC,2013,1,1,47.689998626708984,52.5,42.7599983215332,52.220001220703125,36.433040618896484,73521300.0,93.75743273866016
226,HFC,2014,1,1,49.16999816894531,50.7400016784668,46.029998779296875,46.29999923706055,34.491355895996094,59120100.0,-5.32946108783825
227,HFC,2015,1,1,37.5,38.4900016784668,30.149999618530273,35.91999816894531,28.68667221069336,71612800.0,-16.829386768110698
228,HFC,2016,1,1,39.65999984741211,41.290000915527344,32.41999816894531,34.970001220703125,28.765119552612305,66193700.0,0.2734626775206861
229,HFC,2017,1,1,33.209999084472656,34.779998779296875,28.43000030517578,28.969999313354492,24.92643165588379,58096200.0,-13.344939831407398
230,HFC,2018,1,1,51.380001068115234,53.209999084472656,45.4900016784668,47.959999084472656,43.09496307373047,53738900.0,72.88861746706559
231,HFC,2019,1,1,50.08000183105469,57.66999816894531,48.310001373291016,56.34000015258789,51.735572814941406,46880500.0,20.050161608046537
232,KMI,2012,1,1,32.56999969482422,34.25,32.04999923706055,32.470001220703125,21.164932250976562,44573100.0,
233,KMI,2013,1,1,35.81999969482422,38.209999084472656,35.7400016784668,37.459999084472656,25.38127326965332,126811000.0,19.921353721707334
234,KMI,2014,1,1,35.9900016784668,36.45000076293945,33.599998474121094,34.0099983215332,24.014543533325195,126932700.0,-5.38479579731026
235,KMI,2015,1,1,42.310001373291016,42.93000030517578,39.95000076293945,41.04999923706055,30.38153839111328,250967700.0,26.51307883055345
236,KMI,2016,1,1,14.890000343322754,16.469999313354492,11.199999809265137,16.450000762939453,12.854299545288086,760452700.0,-57.690425745366404
237,KMI,2017,1,1,20.920000076293945,22.940000534057617,20.8799991607666,22.34000015258789,17.949989318847656,257234100.0,39.64190935185934
238,KMI,2018,1,1,18.31999969482422,19.829999923706055,17.950000762939453,17.979999542236328,14.808279991149902,358639800.0,-17.502569343586906
239,KMI,2019,1,1,15.199999809265137,18.190000534057617,15.100000381469727,18.100000381469727,15.555434226989746,372277100.0,5.045516672337214
240,LNT,2012,1,1,22.274999618530273,22.28499984741211,20.93000030517578,21.19499969482422,15.423293113708496,27191800.0,
241,LNT,2013,1,1,21.8700008392334,23.075000762939453,21.864999771118164,22.920000076293945,17.36455726623535,20721400.0,12.586573685754733
242,LNT,2014,1,1,25.80500030517578,26.094999313354492,25.0,25.979999542236328,20.426776885986328,21820200.0,17.63488451102253
243,LNT,2015,1,1,33.34000015258789,35.400001525878906,32.650001525878906,34.30500030517578,27.952478408813477,25453200.0,36.842334768879326
244,LNT,2016,1,1,31.260000228881836,32.67499923706055,30.375,32.66999816894531,27.569250106811523,24367600.0,-1.3709993668436948
245,LNT,2017,1,1,37.939998626708984,38.290000915527344,36.560001373291016,37.650001525878906,32.84358596801758,19839900.0,19.131227148985563
246,LNT,2018,1,1,42.619998931884766,42.720001220703125,39.06999969482422,39.75,35.78262710571289,38084600.0,8.948600011452124
247,LNT,2019,1,1,42.15999984741211,44.54999923706055,40.75,44.470001220703125,41.32936096191406,38412700.0,15.501192351848324
248,MPC,2012,1,1,17.274999618530273,19.520000457763672,15.119999885559082,19.110000610351562,14.379828453063965,147504200.0,
249,MPC,2013,1,1,32.07500076293945,37.505001068115234,30.020000457763672,37.10499954223633,28.6577205657959,150201400.0,99.29111574129863
250,MPC,2014,1,1,45.744998931884766,45.93000030517578,40.685001373291016,43.525001525878906,34.30091857910156,154711000.0,19.69171972470498
251,MPC,2015,1,1,44.775001525878906,46.69499969482422,37.619998931884766,46.29499816894531,37.24709701538086,160766600.0,8.589211479818237
252,MPC,2016,1,1,51.68000030517578,52.83000183105469,38.95000076293945,41.790000915527344,34.35440444946289,131786000.0,-7.766222867579331
253,MPC,2017,1,1,53.70000076293945,54.59000015258789,46.880001068115234,48.04999923706055,40.964168548583984,129488500.0,19.239932128191594
254,MPC,2018,1,1,66.11000061035156,73.52999877929688,65.9800033569336,69.2699966430664,60.739410400390625,77022100.0,48.27448609960916
255,MPC,2019,1,1,58.16999816894531,67.11000061035156,57.790000915527344,66.26000213623047,59.6140022277832,135382800.0,-1.8528467187758246
256,MRO,2012,1,1,29.959999084472656,32.880001068115234,29.920000076293945,31.389999389648438,26.545644760131836,148031400.0,
257,MRO,2013,1,1,31.43000030517578,34.25,31.030000686645508,33.61000061035156,29.094690322875977,93868700.0,9.602500092868272
258,MRO,2014,1,1,35.25,35.33000183105469,32.400001525878906,32.790000915527344,28.973190307617188,95105900.0,-0.417602022604302
259,MRO,2015,1,1,28.059999465942383,28.799999237060547,24.809999465942383,26.600000381469727,24.04931640625,158069900.0,-16.994586543935686
260,MRO,2016,1,1,12.5600004196167,13.0,7.079999923706055,9.729999542236328,9.064921379089355,496498100.0,-62.306947831857954
261,MRO,2017,1,1,17.739999771118164,18.270000457763672,16.280000686645508,16.75,15.887669563293457,179155700.0,75.2653872977054
262,MRO,2018,1,1,17.110000610351562,19.520000457763672,17.040000915527344,18.190000534057617,17.495786666870117,231613400.0,10.121793490040986
263,MRO,2019,1,1,13.899999618530273,16.420000076293945,13.859999656677246,15.789999961853027,15.354674339294434,232338100.0,-12.237873999858929
264,NEE,2012,1,1,15.289999961853027,15.289999961853027,14.642499923706055,14.962499618530273,11.486944198608398,202818400.0,
265,NEE,2013,1,1,17.497499465942383,18.217500686645508,17.452499389648438,18.012500762939453,14.348529815673828,133143600.0,24.911635049224845
266,NEE,2014,1,1,21.34749984741211,23.0625,20.99250030517578,22.982500076293945,18.93688201904297,185345600.0,31.9778560055469
267,NEE,2015,1,1,26.657499313354492,28.15999984741211,26.297500610351562,27.309999465942383,23.187679290771484,163573600.0,22.447186751514337
268,NEE,2016,1,1,25.717500686645508,27.96500015258789,25.549999237060547,27.927499771118164,24.441884994506836,229886400.0,5.408931562351382
269,NEE,2017,1,1,29.885000228881836,31.077499389648438,29.332500457763672,30.93000030517578,27.880136489868164,141486400.0,14.067047186148107
270,NEE,2018,1,1,39.10749816894531,39.807498931884766,37.26750183105469,39.60499954223633,36.69615173339844,189318400.0,31.621133729865612
271,NEE,2019,1,1,43.16999816894531,45.220001220703125,42.165000915527344,44.744998931884766,42.58226013183594,208897600.0,16.040124428307156
272,NI,2012,1,1,9.45383071899414,9.45383071899414,8.770137786865234,8.931238174438477,6.6541924476623535,192450613.0,
273,NI,2013,1,1,9.874262809753418,10.73084545135498,9.764244079589844,10.620824813842773,8.221078872680664,123066024.0,23.547356607769366
274,NI,2014,1,1,12.903733253479004,13.62671947479248,12.61689567565918,13.504912376403809,10.798260688781738,120634023.0,31.348462361372853
275,NI,2015,1,1,16.71512794494629,17.64243507385254,16.200393676757812,16.998035430908203,13.966303825378418,93796744.0,29.33845762668006
276,NI,2016,1,1,19.40999984741211,21.1299991607666,19.049999237060547,21.010000228881836,17.767696380615234,55862200.0,27.218314901106755
277,NI,2017,1,1,22.170000076293945,22.739999771118164,21.649999618530273,22.3700008392334,19.453746795654297,52136600.0,9.489414828579367
278,NI,2018,1,1,25.639999389648438,25.690000534057617,23.770000457763672,24.68000030517578,22.080472946166992,64561400.0,13.50241769929621
279,NI,2019,1,1,25.290000915527344,27.299999237060547,24.690000534057617,27.280000686645508,25.19038200378418,55149100.0,14.084431367023974
280,NOV,2012,1,1,63.0748405456543,70.7394027709961,62.48872756958008,66.70874786376953,58.789794921875,79621988.0,
281,NOV,2013,1,1,63.19206619262695,67.62849426269531,62.091976165771484,66.85301971435547,59.30695724487305,69424399.0,0.8796804337985797
282,NOV,2014,1,1,71.59603118896484,72.42560577392578,65.52750396728516,67.63751220703125,60.73663330078125,95435994.0,2.4106380133534833
283,NOV,2015,1,1,64.97000122070312,66.0199966430664,52.13999938964844,54.43000030517578,49.95331573486328,127939600.0,-17.75422340668208
284,NOV,2016,1,1,33.5099983215332,34.61000061035156,28.510000228881836,32.540000915527344,31.157983779907227,135006500.0,-37.625794561297695
285,NOV,2017,1,1,38.119998931884766,39.939998626708984,36.81999969482422,37.810001373291016,36.90043640136719,59561800.0,18.430116216836478
286,NOV,2018,1,1,36.130001068115234,39.29999923706055,35.75,36.68000030517578,36.005252838134766,60607000.0,-2.425943025430599
287,NOV,2019,1,1,25.270000457763672,30.56999969482422,25.110000610351562,29.479999542236328,29.089099884033203,76224700.0,-19.208733195664042
288,NRG,2012,1,1,18.440000534057617,18.459999084472656,16.059999465942383,16.8799991607666,14.519425392150879,64821400.0,
289,NRG,2013,1,1,23.3799991607666,24.270000457763672,22.600000381469727,24.0,20.82351303100586,82647000.0,43.418299750780335
290,NRG,2014,1,1,28.739999771118164,29.299999237060547,26.56999969482422,27.850000381469727,24.568849563598633,90806400.0,17.986093542506644
291,NRG,2015,1,1,27.030000686645508,27.899999618530273,23.760000228881836,24.65999984741211,22.149564743041992,90361500.0,-9.846960128491599
292,NRG,2016,1,1,11.569999694824219,12.039999961853027,8.920000076293945,10.640000343322754,9.841874122619629,145470000.0,-55.566286575850974
293,NRG,2017,1,1,12.319999694824219,16.639999389648438,12.1899995803833,16.540000915527344,15.636369705200195,147344500.0,58.875936741184766
294,NRG,2018,1,1,28.56999969482422,29.610000610351562,25.709999084472656,26.010000228881836,24.73655128479004,129364100.0,58.198813095109884
295,NRG,2019,1,1,39.099998474121094,42.0,37.54999923706055,40.90999984741211,39.05943298339844,73220800.0,57.90169184746146
296,OKE,2012,1,1,38.526527404785156,39.235687255859375,36.25021743774414,36.4034309387207,21.540311813354492,36535550.0,
297,OKE,2013,1,1,37.94431686401367,41.708984375,37.85676956176758,41.15741729736328,25.060501098632812,30297427.0,16.342332069194487
298,OKE,2014,1,1,54.41253662109375,60.0157585144043,53.40570831298828,59.96323013305664,37.56908416748047,43866420.0,49.913539316777936
299,OKE,2015,1,1,49.900001525878906,50.349998474121094,39.529998779296875,44.029998779296875,28.55350112915039,53129400.0,-23.99734579139382
300,OKE,2016,1,1,24.65999984741211,25.959999084472656,18.979999542236328,24.90999984741211,17.150617599487305,87682100.0,-39.93515008224975
301,OKE,2017,1,1,58.13999938964844,59.150001525878906,53.5099983215332,55.11000061035156,40.68458557128906,34032500.0,137.21936154943643
302,OKE,2018,1,1,53.7599983215332,61.36000061035156,53.560001373291016,58.86000061035156,45.68512725830078,76885900.0,12.290998216633131
303,OKE,2019,1,1,53.04999923706055,64.62000274658203,52.720001220703125,64.20999908447266,52.47140884399414,63904000.0,14.854465759335977
